NeuralNet(
  (network): Sequential(
    (0): Linear(in_features=2, out_features=48, bias=True)
    (1): Tanh()
    (2): Linear(in_features=48, out_features=48, bias=True)
    (3): Tanh()
    (4): Linear(in_features=48, out_features=48, bias=True)
    (5): Tanh()
    (6): Linear(in_features=48, out_features=48, bias=True)
    (7): Tanh()
    (8): Linear(in_features=48, out_features=2, bias=True)
  )
)
starting Adam training
It: 1000, Time: 4.15, mse_0: 6.2832e-04, mse_f: 5.5199e-03, total loss: 6.2561e-03, Error u,v: 4.9433e-04, 4.8903e-04
It: 1100, Time: 4.13, mse_0: 6.1170e-04, mse_f: 5.0578e-03, total loss: 5.7696e-03, Error u,v: 4.5954e-04, 4.7829e-04
It: 1200, Time: 4.49, mse_0: 5.6380e-04, mse_f: 4.6018e-03, total loss: 5.2972e-03, Error u,v: 4.6239e-04, 4.5915e-04
It: 1300, Time: 4.49, mse_0: 5.1334e-04, mse_f: 4.2466e-03, total loss: 4.8790e-03, Error u,v: 4.9000e-04, 4.5388e-04
It: 1400, Time: 4.69, mse_0: 4.6797e-04, mse_f: 3.9774e-03, total loss: 4.5649e-03, Error u,v: 4.5129e-04, 4.3598e-04
It: 1500, Time: 4.91, mse_0: 4.8127e-04, mse_f: 3.7217e-03, total loss: 4.3150e-03, Error u,v: 4.3547e-04, 4.3150e-04
It: 1600, Time: 4.58, mse_0: 4.8204e-04, mse_f: 3.4887e-03, total loss: 4.0630e-03, Error u,v: 4.0075e-04, 4.2283e-04
It: 1700, Time: 4.55, mse_0: 4.7330e-04, mse_f: 3.3235e-03, total loss: 3.8740e-03, Error u,v: 3.8298e-04, 4.1376e-04
It: 1800, Time: 4.78, mse_0: 5.0219e-04, mse_f: 3.1831e-03, total loss: 3.7439e-03, Error u,v: 3.7890e-04, 4.0881e-04
It: 1900, Time: 3.99, mse_0: 4.9378e-04, mse_f: 3.0457e-03, total loss: 3.5995e-03, Error u,v: 3.7925e-04, 4.1141e-04
It: 2000, Time: 3.76, mse_0: 4.7339e-04, mse_f: 2.9333e-03, total loss: 3.4653e-03, Error u,v: 3.8139e-04, 4.1393e-04
It: 2100, Time: 4.14, mse_0: 4.4957e-04, mse_f: 2.7922e-03, total loss: 3.2940e-03, Error u,v: 3.6750e-04, 4.0804e-04
It: 2200, Time: 4.22, mse_0: 4.3751e-04, mse_f: 2.6720e-03, total loss: 3.1666e-03, Error u,v: 3.5877e-04, 3.9993e-04
It: 2300, Time: 4.51, mse_0: 4.3338e-04, mse_f: 2.5902e-03, total loss: 3.0791e-03, Error u,v: 3.5461e-04, 3.9652e-04
